Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
1311,61,1,2,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
51811,52,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19230.7692307692,19230.7692307692,0,0,0.0,0.0,0.0,0,0,1,0.0,0,391,333,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61315,2,74,37,37,37.0,0.0,117,117,117.0,0.0,5023.240643,65.23689146,20438.33333,35356.93797,61265,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,40,40,32.61844573,32.61844573,37,117,69.0,43.8178046,1920.0,0,0,0,86.25,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,251,2,62,31,31,31.0,0.0,159,159,159.0,0.0,1513944.223,15936.25498,83.66666667,137.9867143,243,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,7968.12749,7968.12749,31,159,82.2,70.10848736,4915.2,0,0,0,102.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,115640269,16,671,587,0,41.9375,145.3577053,250,0,18.28571429,66.71112071,8.016238703,0.259425201,3987595.483,4857581.055,10000000,67,116000000,7709351.267,4133001.518,10000000,4932,111000000,8500719.385,3759268.603,10000000,13739,332,424,0.138360107,0.121065094,0,587,29.90322581,112.5298049,12662.95699,0,1,0,30.9,671,8192,344,15,20,65325.81818,299111,41791,9980998.091,10000000,9800606,Normal Traffic
53,70898,2,90,45,45,45.0,0.0,114,114,114.0,0.0,4485.3169341872,56.4190809332,23632.6666666667,40887.086229436,70845,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,40,40,28.2095404666,28.2095404666,45,114,72.6,37.7928564679,1428.3,0,0,0,90.75,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,115811269,8,369,345,0,46.125,120.8002336,4344,0,1656.428571,1760.597234,103.306009,0.129521074,8272233.5,26700000.0,99700000,49,116000000,16500000.0,37200000.0,99700000,993,116000000,19300000.0,47300000.0,116000000,49,224,232,0.069077906,0.060443168,0,4344,748.125,1389.691902,1931243.583,1,0,0,798.0,369,0,235,4,20,11019.0,11019,11019,57900000.0,99700000,16000000,DoS
443,694305,6,2047,1479,0,341.1666666667,593.1210387996,765,0,136.5714285714,283.2030232553,4325.1884978504,18.723759731,57858.75,165134.774467912,580231,1,48009,9601.8,12758.7857455167,23812,185,671023,111837.166666667,230041.700856533,580231,1,200,232,8.6417352604,10.0820244705,0,1479,214.5,431.8986259262,186536.423076923,0,1,0,231.0,2047,29200,65,3,32,0.0,0,0,0.0,0,0,Normal Traffic
443,22163559,7,667,517,0,95.2857142857,191.3780850269,1460,0,636.6,758.3836759847,173.7085636833,0.5414292894,2014869.0,6559904.78429841,21793198,74,22163559,3693926.5,8867027.14930597,21793198,141,233578,58394.5,67302.1412710373,133967,219,152,112,0.3158337522,0.2255955373,0,1460,296.1538461538,537.7420146864,289166.474358974,0,1,0,320.8333333333,667,8192,119,6,20,0.0,0,0,0.0,0,0,Normal Traffic
443,252891,22,866,389,0,39.3636363636,98.9783744801,1738,0,1045.705882353,642.6269101028,73719.5076139523,154.216638789,6655.0263157895,15779.0028775617,62494,1,252891,12042.4285714286,19878.1119791881,62494,1,212886,13305.375,31363.118082391,113907,3,716,552,86.9940013682,67.2226374209,0,1738,466.075,655.3098068461,429430.942948718,0,1,0,478.0256410256,866,65535,349,6,32,0.0,0,0,0.0,0,0,Normal Traffic
49605,43,1,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,1,9.0,6,8190,63212,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,72943,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,159480.6904,95.9653428,12157.16667,28826.0488,70980,4,1906,953.0,1342.088671,1902,4,72862,24287.33333,40447.84377,70980,6,72,92,41.12800406,54.83733874,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,99626628,8,312,306,0,39.0,107.9047199,5792,0,1932.5,2181.008184,119.5162402,0.14052468,7663586.769,27600000.0,99500000,3,99500000,14200000.0,37600000.0,99500000,3,145414,29082.8,57844.83519,132071,45,252,200,0.080299817,0.060224863,0,5792,793.8,1622.018504,2630944.029,0,0,1,850.5,312,251,235,2,20,1006.0,1006,1006,99500000.0,99500000,99500000,DoS
80,98901458,14,519,447,0,37.0714285714,117.9963912654,913,0,76.5833333333,263.4085862939,14.5397249857,0.2628879344,3956058.32,4926902.78441783,10006737,140,98901458,7607804.46153846,4334849.54250075,10029532,331,90265230,8205930.0,4050951.67329446,10041565,1253,292,360,0.1415550416,0.1213328928,0,913,53.2592592593,191.8792874926,36817.660968661,0,1,0,55.3076923077,519,8192,946,13,20,30584.4,99358,22795,9859561.4,10006737,8613334,Normal Traffic
80,68970616,6,372,372,0,62.0,151.8683641,4355,0,1932.5,2182.468304,173.5086722,0.173987137,6270056.0,20700000.0,68800000,3,68800000,13800000.0,30800000.0,68800000,3,194355,38871.0,86306.1613,193259,16,200,200,0.086993568,0.086993568,0,4355,920.5384615,1716.233211,2945456.436,0,0,1,997.25,372,251,235,1,32,984.0,984,984,68800000.0,68800000,68800000,DoS
443,63638853,7,187,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.384114214,0.141423039,7954856.625,20400000.0,58200000,2,63600000,10600000.0,23400000.0,58200000,2,58300000,58300000.0,0.0,58300000,58300000,140,40,0.109995697,0.031427342,6,46,32.5,18.86354509,355.8333333,0,0,1,36.11111111,187,258,430,6,20,91228.0,96068,86388,31700000.0,58200000,5165909,Normal Traffic
53,23787,1,47,47,47,47.0,0.0,192,192,192.0,0.0,10047.50494,84.07953924,23787.0,0.0,23787,23787,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,42.03976962,42.03976962,47,192,95.33333333,83.71578903,7008.333333,0,0,0,143.0,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30636,1,41,41,41,41.0,0.0,57,57,57.0,0.0,3198.851024938,65.2826739783,30636.0,0.0,30636,30636,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.6413369892,32.6413369892,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,69.5,41,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,158,2,70,35,35,35.0,0.0,83,83,83.0,0.0,1493670.88607595,25316.4556962025,52.6666666667,85.1606325325,151,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,12658.2278481013,12658.2278481013,35,83,54.2,26.2906827602,691.2,0,0,0,67.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
46144,196,2,31,31,0,15.5,21.9203102168,6,6,6.0,0.0,188775.510204082,15306.1224489796,98.0,113.1370849898,178,18,196,196.0,0.0,196,196,0,0.0,0.0,0,0,64,20,10204.0816326531,5102.0408163265,0,31,17.0,16.3503312912,267.3333333333,0,0,1,22.6666666667,31,126,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,2824324,3,426,426,0,142.0,245.9512147,2266,0,566.5,1133.0,953.1484348,2.478469184,470720.6667,1120603.23,2757913,4,2790749,1395374.5,1926920.426,2757913,32836,2791645,930548.3333,1611047.768,2790826,4,72,84,1.062201079,1.416268105,0,2266,336.5,793.7590494,630053.4286,0,1,0,384.5714286,426,8192,30016,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31627,2,86,43,43,43.0,0.0,104,104,104.0,0.0,9295.854808,126.4742151,10542.33333,18252.92876,31619,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,63.23710753,63.23710753,43,104,67.4,33.41107601,1116.3,0,0,0,84.25,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
1117,58,1,0,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,66993042,12,437,430,0,36.41666667,123.947539,1460,0,150.5,424.2118896,33.48108898,0.358246159,2912740.957,4457804.685,9997900,4,61300000,5572360.273,5132185.654,10100000,170,66900000,6085937.182,5003716.846,11000000,4,264,336,0.17912308,0.17912308,0,1460,89.72,305.162596,93124.21,0,1,0,93.45833333,437,8192,946,8,20,222135.5,1037443,45622,9993858.333,9997900,9991141,Normal Traffic
80,118422697,28,2589,674,0,92.46428571,231.2683998,2896,0,761.7931034,909.7974021,208.4144393,0.48132665,2114691.018,4061825.921,10200000,18,118000000,4386025.815,4975897.15,10200000,107,116000000,4132511.714,5011973.593,10300000,85,904,936,0.236441161,0.244885488,0,2896,425.5344828,739.6879431,547138.2532,0,1,0,433.0,2589,29200,1074,4,32,299906.0,3055663,23299,10200000.0,10200000,10200000,Normal Traffic
53,135637,2,94,47,47,47.0,0.0,128,128,128.0,0.0,2580.416848,29.49047826,45212.33333,78304.86231,135631,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,14.74523913,14.74523913,47,128,79.4,44.36552716,1968.3,0,0,0,99.25,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,536460,7,376,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,7240.055177,22.36886254,48769.09091,85812.25837,284210,70,536460,89410.0,102748.7403,284210,607,374933,93733.25,183806.9205,369422,191,152,112,13.04850315,9.320359393,0,1460,298.7692308,539.9757948,291573.859,0,1,0,323.6666667,376,8192,60,6,20,0.0,0,0,0.0,0,0,Normal Traffic
80,85095,1,6,6,6,6.0,0.0,6,6,6.0,0.0,141.0188613,23.50314355,85095.0,0.0,85095,85095,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11.75157177,11.75157177,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,60,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,86079831,7,1494,372,0,213.4285714,197.7834313,5792,0,1932.5,2181.008184,152.0565253,0.151022601,7173319.25,24600000.0,85200000,4,86100000,14300000.0,34700000.0,85200000,4,858235,171647.0,383573.9879,857805,45,220,200,0.081319862,0.069702739,0,5792,935.3571429,1628.978614,2653571.324,1,0,0,1007.307692,1494,0,235,4,20,0.0,0,0,85200000.0,85200000,85200000,DoS
3784,86,1,2,2,2,2.0,0.0,6,6,6.0,0.0,93023.25581,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11627.90698,11627.90698,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,6201625,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.64499224,2067208.333,3350928.696,5933431,64,6201625,3100812.5,4005927.5,5933431,268194,0,0.0,0.0,0,0,72,32,0.48374418,0.16124806,0,0,0.0,0.0,0.0,0,1,0,0.0,0,8192,29200,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61226,2,68,34,34,34.0,0.0,345,345,345.0,0.0,12380.3612844217,65.3317218175,20408.6666666667,35342.7854071143,61219,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,80,32.6658609088,32.6658609088,34,345,158.4,170.3417153841,29016.3,0,0,0,198.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,727460,9,703,267,0,78.1111111111,103.3022802803,1448,0,395.0,587.4831439662,6396.2279712974,26.1182745443,40414.4444444445,47599.9197196829,103135,7,629740,78717.5,70743.4300816287,198388,199,632240,70248.8888888889,66809.1417274695,196637,47,296,328,12.3718142578,13.7464602865,0,1448,232.65,442.7331707997,196012.660526316,0,1,0,244.8947368421,703,29200,252,4,32,0.0,0,0,0.0,0,0,Normal Traffic
53710,13195,2,12,6,6,6.0,0.0,0,0,0.0,0.0,909.4353922,151.5725654,13195.0,0.0,13195,13195,13195,13195.0,0.0,13195,13195,0,0.0,0.0,0,0,40,0,151.5725654,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,32564,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
8080,231299,5,216,198,0,43.2,86.57482313,128,0,35.0,62.0644826,1539.13333,38.91067406,28912.375,80968.62429,229298,3,231299,57824.75,114704.6787,229881,4,229903,76634.33333,132210.9528,229298,3,112,92,21.61704115,17.29363292,0,198,35.6,69.19730245,4788.266667,0,1,0,39.55555556,216,8192,237,4,20,0.0,0,0,0.0,0,0,Bots
4899,16,1,0,0,0,0.0,0.0,6,6,6.0,0.0,375000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,62500.0,62500.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
443,61075343,15,784,467,0,52.26666667,128.0259274,1448,0,279.5,529.5000215,67.7523825,0.442076928,2349051.654,4303344.092,10200000,45,61100000,4362524.5,5152046.291,10200000,158,61000000,5547694.091,5225491.134,10200000,47,488,392,0.245598293,0.196478635,0,1448,147.7857143,369.2045862,136312.0265,0,1,0,153.2592593,784,29200,114,3,32,129125.5,523033,50194,10100000.0,10200000,9538840,Normal Traffic
6141,88,1,6,6,6,6.0,0.0,6,6,6.0,0.0,136363.6364,22727.27273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,11363.63636,11363.63636,6,6,6.0,0.0,0.0,0,0,1,9.0,6,31,255,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,8138820,10,420,42,42,42.0,0.0,42,42,42.0,0.0,61.92543882,1.47441521,739892.7273,1270138.748,4007767,3,8034659,892739.8889,1367966.952,4007767,3,3,3.0,0.0,3,3,224,64,1.228679342,0.245735868,42,42,42.0,0.0,0.0,0,0,0,45.5,420,-1,-1,9,20,0.0,0,0,0.0,0,0,Normal Traffic
80,45801614,6,36,6,6,6.0,0.0,0,0,0.0,0.0,0.785998502,0.240166209,4580161.4,4976660.405,10000000,23603,45800000,9160322.8,1955040.944,10000000,5663060,40100000,10000000.0,7759.02713,10000000,10000000,120,160,0.13099975,0.109166459,0,6,3.5,3.089571903,9.545454545,0,0,1,3.818181818,36,256,290,5,20,23665.25,23725,23603,10000000.0,10000000,10000000,Normal Traffic
443,113,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17699.11504,113.0,0.0,113,113,113,113.0,0.0,113,113,0,0.0,0.0,0,0,40,0,17699.11504,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,260,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,8315037,2,86,45,41,43.0,2.828427125,114,73,93.5,28.99137803,32.83208481,0.481056188,2771679.0,4566240.352,8043357,48609,8266428,8266428.0,0.0,8266428,8266428,8091966,8091966.0,0.0,8091966,8091966,72,40,0.240528094,0.240528094,41,114,63.6,30.94834406,957.8,0,0,0,79.5,86,-1,-1,1,32,223071.0,223071,223071,8043357.0,8043357,8043357,Normal Traffic
53,61373,4,164,41,41,41.0,0.0,120,120,120.0,0.0,6582.699233,97.76285989,12274.6,16878.89251,32947,3,32955,10985.0,19019.64992,32947,4,3,3.0,0.0,3,3,128,64,65.17523993,32.58761996,41,120,63.57142857,38.54805288,1485.952381,0,0,0,74.16666667,164,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1943475,7,1652,413,0,236.0,220.7577858,2907,0,1932.5,1496.914126,6816.14119,6.689049255,161956.25,295022.9985,997975,47,1857945,309657.5,371376.6577,997975,1005,945369,189073.8,376808.1825,859899,47,240,200,3.601795752,3.087253502,0,2907,946.2142857,1293.738541,1673759.412,0,1,0,1019.0,1652,29200,235,4,32,0.0,0,0,0.0,0,0,DoS
5051,79,1,2,2,2,2.0,0.0,6,6,6.0,0.0,101265.8228,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,12658.22785,12658.22785,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,98710815,7,347,341,0,49.57142857,128.5273734,7240,0,2319.0,3331.638186,120.9796515,0.121567226,8973710.455,29700000.0,98600000,0,98700000,16400000.0,40300000.0,98600000,0,63541,15885.25,24832.01037,52337,85,220,168,0.070914215,0.050653011,0,7240,918.6153846,2244.145514,5036189.09,0,0,1,995.1666667,347,274,235,2,20,5.0,5,5,98600000.0,98600000,98600000,DoS
53,86281,2,70,35,35,35.0,0.0,99,99,99.0,0.0,3106.1299706772,46.3601488161,28760.3333333333,49809.1624235274,86275,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,88,23.180074408,23.180074408,35,99,60.6,35.0542436803,1228.8,0,0,0,75.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,84923514,7,331,325,0,47.28571429,122.4809023,8688,0,2319.0,3774.237539,140.4322482,0.141303621,7720319.455,25600000.0,84800000,1,84800000,14100000.0,34600000.0,84800000,1,141912,35478.0,62307.1312,128483,85,220,168,0.082427112,0.058876509,0,8688,917.3846154,2467.00245,6086101.09,0,0,1,993.8333333,331,251,235,2,20,2003.0,2003,2003,84800000.0,84800000,84800000,DoS
80,98601924,10,361,361,0,36.1,114.1582235,5792,0,1656.428571,2118.227235,121.2552404,0.172410429,6162620.25,24600000.0,98600000,1,98600000,11000000.0,32900000.0,98600000,1,12713,2118.833333,4823.442605,11963,45,328,232,0.101417899,0.07099253,0,5792,664.2222222,1501.303142,2253911.124,0,0,1,703.2941176,361,274,235,1,32,6967.0,6967,6967,98600000.0,98600000,98600000,DoS
53,144718,2,74,37,37,37.0,0.0,139,139,139.0,0.0,2432.316643,27.63996186,48239.33333,83548.64614,144713,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,40,13.81998093,13.81998093,37,139,77.8,55.86770087,3121.2,0,0,0,97.25,74,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30331,1,51,51,51,51.0,0.0,112,112,112.0,0.0,5374.0397613003,65.9391381755,30331.0,0.0,30331,30331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,32.9695690877,32.9695690877,51,112,71.3333333333,35.2183664206,1240.3333333333,0,0,0,107.0,51,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
123,103302,1,48,48,48,48.0,0.0,48,48,48.0,0.0,929.3140501,19.36070938,103302.0,0.0,103302,103302,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9.680354688,9.680354688,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61383,1,59,59,59,59.0,0.0,151,151,151.0,0.0,3421.142662,32.58231106,61383.0,0.0,61383,61383,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.29115553,16.29115553,59,151,89.66666667,53.11622477,2821.333333,0,0,0,134.5,59,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,62905,2,60,30,30,30.0,0.0,107,107,107.0,0.0,4355.774581,63.58795008,20968.33333,36272.32632,62852,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,40,40,31.79397504,31.79397504,30,107,60.8,42.17463693,1778.7,0,0,0,76.0,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
7185,489642,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.169233848,163214.0,186611.2733,366701,82,489642,244821.0,172364.349,366701,122941,0,0.0,0.0,0,0,104,40,6.126925386,2.042308462,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
9797,1,2,12,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,368,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,659593,3,26,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,17627.53698,13.64477792,82449.125,230747.1139,653498,11,5785,2892.5,4024.144692,5738,47,659582,131916.4,291583.5944,653498,15,72,132,4.548259305,9.096518611,0,4380,1162.7,1645.241762,2706820.456,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,31599,1,56,56,56,56.0,0.0,72,72,72.0,0.0,4050.7611,63.29314219,31599.0,0.0,31599,31599,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,31.64657109,31.64657109,56,72,61.33333333,9.237604307,85.33333333,0,0,0,92.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
38628,91,3,31,31,0,10.33333333,17.89785834,6,6,6.0,0.0,406593.4066,43956.04396,30.33333333,25.57994006,48,1,49,24.5,33.23401872,48,1,0,0.0,0.0,0,0,96,20,32967.03297,10989.01099,0,31,7.4,13.44618905,180.8,0,0,1,9.25,31,1039,0,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,46878,1,53,53,53,53.0,0.0,166,166,166.0,0.0,4671.701011,42.66393617,46878.0,0.0,46878,46878,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,21.33196809,21.33196809,53,166,90.66666667,65.24058042,4256.333333,0,0,0,136.0,53,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
6580,47,1,0,0,0,0.0,0.0,6,6,6.0,0.0,127659.5745,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,21276.59574,21276.59574,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
88,34,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,147058.8235,8.5,15.0,31,1,0,0.0,0.0,0,0,3,1.0,0.0,1,1,32,104,29411.76471,117647.0588,0,0,0.0,0.0,0.0,0,0,1,0.0,0,254,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,85878856,9,312,312,0,34.66666667,104.0,8688,0,2319.0,3633.79705,138.6487962,0.163020336,6606065.846,23800000.0,85700000,3,85800000,10700000.0,30300000.0,85700000,3,133459,33364.75,57666.61995,119316,62,296,168,0.104798788,0.058221549,0,8688,793.8,2241.687763,5025164.029,0,0,1,850.5,312,251,235,1,32,1232.0,1232,1232,85700000.0,85700000,85700000,DoS
59172,39,1,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,1,9.0,6,54,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115185119,21,1165,517,0,55.47619048,137.1308204,1460,0,380.5238095,583.0464492,79.48943474,0.364630435,2809393.146,4470901.473,10000000,3,115000000,5759255.95,4945637.074,10000000,3,110000000,5517955.8,5111046.493,10000000,48,432,564,0.182315217,0.182315217,0,1460,212.9302326,445.3668042,198351.5903,0,1,0,218.0,1165,8192,290,20,20,32276.54545,118863,23452,10000000.0,10000000,9993511,Normal Traffic
53,60575,1,41,41,41,41.0,0.0,319,319,319.0,0.0,5943.045811,33.01692117,60575.0,0.0,60575,60575,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.50846059,16.50846059,41,319,133.6666667,160.5033748,25761.33333,0,0,0,200.5,41,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
1717,4,2,4,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,1,0,3.0,4,1024,-1,1,24,0.0,0,0,0.0,0,0,Normal Traffic
80,47637,3,439,439,0,146.3333333333,253.4567681742,859,0,214.75,429.5,27247.7276066923,146.9446018851,7939.5,11988.5589751229,23617,3,23788,11894.0,16669.3352596917,23681,107,24020,8006.6666666667,13317.4705681422,23380,3,104,136,62.9762579508,83.9683439343,0,859,162.25,320.7138243713,102857.357142857,0,1,0,185.4285714286,439,29200,31,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,3863473,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,46.84903971,1.553006841,772694.6,1675306.764,3769262,48,3863473,965868.25,1869444.893,3769262,48,0,0.0,0.0,0,0,100,20,1.294172368,0.258834474,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,255,360,4,20,0.0,0,0,0.0,0,0,Normal Traffic
53,615,1,49,49,49,49.0,0.0,112,112,112.0,0.0,261788.6179,3252.03252,615.0,0.0,615,615,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1626.01626,1626.01626,49,112,70.0,36.37306696,1323.0,0,0,0,105.0,49,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,1694905,9,834,510,0,92.6666666667,172.4441938715,1468,0,507.1428571429,662.7780997618,2586.5756487827,9.4400571123,112993.666666667,279415.460182929,1107323,43,1694706,211838.25,363809.750592551,1107323,196,1603812,267302.0,467222.572490243,1199653,213,296,232,5.3100321257,4.1300249867,0,1468,257.8823529412,475.6988125843,226289.360294118,0,1,0,274.0,834,29200,33,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,202,2,70,35,35,35.0,0.0,83,83,83.0,0.0,1168316.832,19801.9802,67.33333333,75.87050371,151,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,9900.990099,9900.990099,35,83,54.2,26.29068276,691.2,0,0,0,67.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5634879,3,12,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.1295931998,0.7098643999,1878293.0,3159920.53764062,5526520,72,5634879,2817439.5,3831218.38466049,5526520,108359,0,0.0,0.0,0,0,72,32,0.5323982999,0.1774661,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,65535,2,20,0.0,0,0,0.0,0,0,Normal Traffic
